,Age,Income,Emp_length,Amount,Rate,Status,Percent_income,Cred_length,Home_MORTGAGE,Home_OTHER,Home_OWN,Home_RENT,Intent_DEBTCONSOLIDATION,Intent_EDUCATION,Intent_HOMEIMPROVEMENT,Intent_MEDICAL,Intent_PERSONAL,Intent_VENTURE,Default_N,Default_Y
14104,25,100000,2.0,10000,7.51,0,0.1,4,1,0,0,0,0,0,0,0,1,0,1,0
14105,23,100000,7.0,15000,7.88,0,0.15,4,1,0,0,0,0,1,0,0,0,0,1,0
14106,24,100000,0.0,16000,14.72,0,0.16,2,1,0,0,0,1,0,0,0,0,0,1,0
14107,24,110004,5.0,14000,7.88,0,0.13,2,0,0,0,1,0,0,0,1,0,0,1,0
14108,25,100000,3.0,25000,10.75,0,0.25,4,1,0,0,0,0,1,0,0,0,0,1,0
14109,23,113000,2.0,14000,13.49,0,0.12,2,0,0,0,1,1,0,0,0,0,0,0,1
14110,23,120000,3.0,14000,9.99,0,0.12,4,0,0,0,1,0,0,0,1,0,0,1,0
14111,26,100000,5.0,24000,10.99,0,0.24,4,1,0,0,0,0,1,0,0,0,0,1,0
14112,22,100000,0.0,15000,13.85,0,0.15,3,1,0,0,0,0,0,0,0,0,1,1,0
14113,24,120000,2.0,14000,10.0,0,0.12,3,0,0,0,1,0,0,0,1,0,0,1,0
14114,25,100000,9.0,4800,7.14,0,0.05,3,1,0,0,0,0,0,0,0,1,0,1,0
14115,23,100000,5.0,20000,11.36,0,0.2,3,1,0,0,0,1,0,0,0,0,0,1,0
14116,26,120000,10.0,14000,11.011647430239664,0,0.12,4,0,0,0,1,0,0,0,0,0,1,0,1
14117,26,100000,10.0,14000,13.11,0,0.14,2,1,0,0,0,0,1,0,0,0,0,0,1
14118,23,122000,7.0,14000,13.48,0,0.11,2,0,0,0,1,1,0,0,0,0,0,0,1
14119,25,100000,9.0,15000,12.73,0,0.15,4,1,0,0,0,0,0,0,1,0,0,0,1
14120,24,100000,6.0,25000,15.33,0,0.25,2,1,0,0,0,0,0,0,0,0,1,0,1
14121,22,30004,6.0,7500,11.011647430239664,0,0.25,2,0,0,1,0,0,1,0,0,0,0,1,0
14122,24,100000,2.0,24000,10.99,0,0.24,4,0,0,1,0,0,0,1,0,0,0,1,0
14123,22,128165,6.0,14000,8.94,0,0.11,3,0,0,0,1,1,0,0,0,0,0,1,0
14124,25,100000,9.0,14000,10.25,0,0.14,2,1,0,0,0,0,0,0,1,0,0,1,0
14125,22,140000,0.0,14000,13.11,0,0.1,3,0,0,0,1,0,0,0,1,0,0,1,0
14126,21,100000,5.0,5000,7.14,0,0.05,3,0,0,1,0,0,0,0,0,1,0,1,0
14127,24,145000,3.0,14000,12.84,0,0.1,4,0,0,0,1,0,0,0,0,0,1,0,1
14128,24,100000,8.0,17400,16.07,0,0.17,4,1,0,0,0,0,0,0,0,1,0,0,1
14129,25,100000,9.0,8000,10.25,0,0.08,3,1,0,0,0,0,1,0,0,0,0,1,0
14130,24,100000,8.0,12000,15.33,0,0.12,4,1,0,0,0,0,0,1,0,0,0,1,0
14131,22,100000,0.0,20000,11.83,0,0.2,2,1,0,0,0,1,0,0,0,0,0,1,0
14132,24,148000,8.0,14000,5.42,0,0.09,2,0,0,0,1,0,0,1,0,0,0,1,0
14133,22,88000,6.0,25000,18.09,1,0.28,2,1,0,0,0,1,0,0,0,0,0,1,0
14134,23,100000,0.0,1000,14.26,0,0.01,3,0,0,1,0,0,0,0,0,0,1,1,0
14135,23,100000,7.0,15000,16.0,0,0.15,2,1,0,0,0,0,1,0,0,0,0,0,1
14136,25,100000,9.0,25000,11.48,0,0.25,3,1,0,0,0,0,0,1,0,0,0,1,0
14137,24,100000,0.0,10000,12.87,0,0.1,4,1,0,0,0,0,0,1,0,0,0,0,1
14138,22,100000,6.0,15000,8.94,0,0.15,3,1,0,0,0,1,0,0,0,0,0,1,0
14139,23,24000,1.0,14075,11.011647430239664,1,0.59,3,0,0,0,1,0,0,0,0,0,1,1,0
14140,26,100000,0.0,10000,14.26,0,0.1,2,1,0,0,0,0,1,0,0,0,0,1,0
14141,23,100000,0.0,7000,8.59,0,0.07,3,1,0,0,0,0,0,0,0,1,0,1,0
14142,24,100000,8.0,13000,11.48,0,0.13,4,1,0,0,0,1,0,0,0,0,0,1,0
14143,21,27996,2.0,14075,11.011647430239664,1,0.5,2,0,0,0,1,0,0,0,0,0,1,1,0
14144,22,46000,7.0,14100,14.26,1,0.31,2,0,0,0,1,0,0,0,0,1,0,1,0
14145,23,100000,4.0,10000,13.57,0,0.1,3,1,0,0,0,1,0,0,0,0,0,1,0
14146,25,100000,9.0,12000,8.94,0,0.12,4,1,0,0,0,0,0,0,1,0,0,1,0
14147,23,100000,4.0,10000,12.87,0,0.1,3,1,0,0,0,0,1,0,0,0,0,0,1
14148,24,100000,5.0,12000,12.18,0,0.12,3,1,0,0,0,0,0,0,0,0,1,1,0
14149,23,100000,1.0,25000,11.58,0,0.25,3,1,0,0,0,0,0,0,0,0,1,1,0
14150,24,100000,3.0,15000,12.21,0,0.15,2,1,0,0,0,0,1,0,0,0,0,1,0
14151,24,88000,2.0,25000,18.84,1,0.28,2,1,0,0,0,0,1,0,0,0,0,1,0
14152,23,32000,5.0,14125,7.9,1,0.44,2,0,0,0,1,0,0,0,1,0,0,1,0
14153,23,100000,1.0,15000,11.011647430239664,0,0.15,2,0,1,0,0,0,1,0,0,0,0,1,0
14154,26,30000,3.0,6000,7.9,0,0.2,2,0,0,1,0,0,0,0,0,1,0,1,0
14155,22,100000,0.0,24000,13.47,0,0.24,4,1,0,0,0,0,0,0,1,0,0,1,0
14156,23,100000,2.0,6850,13.47,0,0.07,4,1,0,0,0,0,0,0,0,1,0,1,0
14157,25,33000,1.0,14125,9.91,1,0.43,3,0,0,0,1,0,0,0,1,0,0,1,0
14158,23,30000,4.782271048394734,14125,6.62,0,0.47,4,0,0,1,0,0,1,0,0,0,0,1,0
14159,24,88000,0.0,15000,10.2,1,0.17,4,1,0,0,0,0,1,0,0,0,0,1,0
14160,26,30000,3.0,1925,6.03,0,0.06,3,0,0,1,0,0,0,0,0,0,1,1,0
14161,24,100000,1.0,25000,11.011647430239664,0,0.25,3,0,1,0,0,0,0,0,1,0,0,1,0
14162,25,100000,4.0,15000,11.28,0,0.15,4,0,0,1,0,0,0,0,1,0,0,1,0
14163,26,100000,7.0,7500,8.32,0,0.07,3,1,0,0,0,1,0,0,0,0,0,1,0
14164,24,100000,1.0,6000,11.011647430239664,0,0.06,3,1,0,0,0,1,0,0,0,0,0,1,0
14165,24,88000,0.0,6400,11.66,1,0.07,3,1,0,0,0,0,0,1,0,0,0,0,1
14166,22,40000,4.0,14125,11.49,1,0.35,3,0,0,0,1,1,0,0,0,0,0,1,0
14167,26,100000,9.0,12800,9.45,0,0.13,3,1,0,0,0,0,1,0,0,0,0,1,0
14168,26,92000,10.0,14200,10.99,0,0.15,3,0,0,0,1,0,0,0,0,1,0,1,0
14169,23,100000,5.0,15000,11.34,0,0.15,2,1,0,0,0,1,0,0,0,0,0,0,1
14170,21,78000,1.0,14275,9.91,0,0.18,4,0,0,0,1,0,1,0,0,0,0,1,0
14171,26,135000,10.0,14275,9.45,0,0.11,2,0,0,0,1,0,0,0,0,1,0,1,0
14172,22,74867,4.0,17000,16.02,1,0.19,4,1,0,0,0,0,0,0,1,0,0,0,1
14173,23,100080,7.0,20600,12.53,0,0.21,4,1,0,0,0,0,0,0,0,1,0,1,0
14174,24,88128,0.0,1950,9.99,1,0.02,2,1,0,0,0,0,1,0,0,0,0,1,0
14175,24,74909,8.0,14000,9.99,1,0.16,2,1,0,0,0,0,0,0,1,0,0,1,0
14176,24,100400,6.0,10000,16.4,0,0.1,4,1,0,0,0,0,0,1,0,0,0,0,1
14177,25,100505,9.0,35000,11.99,0,0.35,3,0,0,1,0,0,0,1,0,0,0,1,0
14178,23,100800,4.0,20000,7.9,0,0.2,4,1,0,0,0,1,0,0,0,0,0,1,0
14179,24,35000,4.0,14400,15.7,1,0.41,4,0,0,0,1,0,0,0,0,1,0,1,0
14180,26,100800,7.0,8000,11.99,0,0.08,3,1,0,0,0,0,1,0,0,0,0,1,0
14181,24,100800,4.0,21000,11.49,0,0.21,4,1,0,0,0,0,1,0,0,0,0,1,0
14182,24,100800,8.0,10800,10.75,0,0.11,4,1,0,0,0,0,0,0,1,0,0,1,0
14183,25,75500,10.0,6000,14.74,1,0.07,4,1,0,0,0,0,0,0,1,0,0,0,1
14184,22,30000,3.0,15000,6.62,0,0.5,4,0,0,1,0,0,1,0,0,0,0,1,0
14185,24,100860,8.0,6000,5.99,0,0.06,4,1,0,0,0,0,0,1,0,0,0,1,0
14186,23,36000,3.0,14400,13.57,1,0.4,2,0,0,0,1,0,0,0,0,1,0,1,0
14187,24,100995,6.0,16000,7.51,0,0.16,2,1,0,0,0,1,0,0,0,0,0,1,0
14188,25,101000,9.0,17000,11.71,0,0.17,3,1,0,0,0,0,1,0,0,0,0,1,0
14189,23,101000,7.0,20000,17.43,0,0.2,3,1,0,0,0,0,0,0,0,1,0,0,1
14190,22,30000,3.0,7200,10.99,0,0.24,2,0,0,1,0,0,0,0,1,0,0,1,0
14191,24,34320,5.0,14400,16.82,1,0.42,3,0,0,0,1,0,0,0,1,0,0,0,1
14192,21,36500,1.0,14400,15.05,1,0.39,4,0,0,0,1,0,0,0,0,1,0,1,0
14193,26,101000,6.0,16000,7.88,0,0.16,3,1,0,0,0,0,0,0,0,1,0,1,0
14194,22,101000,7.0,25000,11.011647430239664,0,0.25,3,1,0,0,0,0,1,0,0,0,0,0,1
14195,22,42996,2.0,14400,11.011647430239664,1,0.33,4,0,0,0,1,1,0,0,0,0,0,0,1
14196,24,101000,5.0,24250,12.53,0,0.24,4,0,0,1,0,0,0,0,1,0,0,1,0
14197,24,89000,1.0,25000,15.65,1,0.28,4,1,0,0,0,0,0,0,0,0,1,0,1
14198,26,43000,7.0,14400,9.62,1,0.33,4,0,0,0,1,0,0,0,1,0,0,1,0
14199,21,101004,2.0,14000,10.25,0,0.14,2,1,0,0,0,1,0,0,0,0,0,1,0
14200,22,43000,2.0,14400,7.88,1,0.33,2,0,0,0,1,1,0,0,0,0,0,1,0
14201,22,30000,6.0,6000,7.49,0,0.2,3,0,0,1,0,0,0,0,0,0,1,1,0
14202,23,101138,2.0,20500,13.48,0,0.2,4,1,0,0,0,0,1,0,0,0,0,1,0
14203,26,101400,10.0,5600,6.62,0,0.06,3,1,0,0,0,1,0,0,0,0,0,1,0
14204,24,101400,8.0,9900,8.0,0,0.1,4,1,0,0,0,0,0,0,0,1,0,1,0
14205,24,101400,0.0,6400,11.011647430239664,0,0.06,3,1,0,0,0,0,0,0,0,1,0,1,0
14206,23,45000,4.0,14400,11.011647430239664,1,0.32,3,0,0,0,1,0,1,0,0,0,0,1,0
14207,22,48000,0.0,14400,13.49,0,0.3,2,0,0,0,1,1,0,0,0,0,0,0,1
14208,24,101900,0.0,13600,6.62,0,0.13,3,1,0,0,0,0,0,0,0,0,1,1,0
14209,23,102000,0.0,30000,16.77,0,0.29,2,0,0,1,0,0,0,0,1,0,0,0,1
14210,24,50000,4.0,14400,11.011647430239664,0,0.29,2,0,0,0,1,1,0,0,0,0,0,1,0
14211,25,102000,5.0,6975,9.91,0,0.07,3,1,0,0,0,0,1,0,0,0,0,1,0
14212,23,51000,3.0,14400,7.51,0,0.28,4,0,0,0,1,1,0,0,0,0,0,1,0
14213,23,102000,7.0,25000,11.71,0,0.25,4,1,0,0,0,1,0,0,0,0,0,1,0
14214,24,45871,5.0,14400,11.011647430239664,1,0.31,3,0,0,0,1,0,0,1,0,0,0,0,1
14215,23,102000,5.0,35000,7.9,0,0.34,3,1,0,0,0,0,0,0,0,1,0,1,0
14216,25,102000,9.0,8000,12.42,0,0.08,4,0,0,1,0,0,0,0,1,0,0,1,0
14217,24,102000,5.0,12000,15.27,0,0.12,3,1,0,0,0,0,0,0,1,0,0,1,0
14218,24,102000,5.0,23800,8.9,0,0.23,2,0,0,1,0,0,0,0,0,1,0,1,0
14219,21,56400,5.0,14400,18.79,0,0.26,3,0,0,0,1,0,0,0,0,1,0,1,0
14220,26,102000,5.0,13000,5.42,0,0.13,3,1,0,0,0,0,0,0,0,1,0,1,0
14221,24,57000,8.0,14400,7.49,0,0.25,4,0,0,0,1,0,0,0,1,0,0,1,0
14222,25,102000,3.0,11200,7.91,0,0.11,4,1,0,0,0,1,0,0,0,0,0,1,0
14223,22,102000,3.0,18000,8.49,0,0.18,3,1,0,0,0,0,0,0,1,0,0,1,0
14224,22,102000,6.0,10000,7.49,0,0.1,4,1,0,0,0,0,0,0,0,1,0,1,0
14225,23,90000,6.0,15000,9.99,1,0.17,3,1,0,0,0,0,0,0,0,1,0,1,0
14226,24,102000,6.0,9800,10.36,0,0.1,2,1,0,0,0,0,0,0,0,0,1,1,0
14227,23,102000,7.0,6000,11.011647430239664,0,0.06,3,1,0,0,0,1,0,0,0,0,0,0,1
14228,23,58977,7.0,14400,11.011647430239664,0,0.24,4,0,0,0,1,1,0,0,0,0,0,1,0
14229,23,102000,7.0,10000,11.49,0,0.1,2,1,0,0,0,0,1,0,0,0,0,1,0
14230,23,59000,4.0,14400,8.9,0,0.24,3,0,0,0,1,0,0,0,0,1,0,1,0
14231,26,102000,6.0,6000,13.61,0,0.06,2,1,0,0,0,1,0,0,0,0,0,1,0
14232,25,102000,9.0,14400,11.011647430239664,0,0.14,2,1,0,0,0,1,0,0,0,0,0,0,1
14233,23,102000,4.0,20000,11.011647430239664,0,0.2,3,1,0,0,0,0,1,0,0,0,0,1,0
14234,24,102000,7.0,7200,11.011647430239664,0,0.07,3,1,0,0,0,0,0,0,1,0,0,1,0
14235,22,54000,0.0,14400,11.011647430239664,1,0.27,4,0,0,0,1,1,0,0,0,0,0,1,0
14236,24,102000,8.0,20000,10.25,0,0.2,3,1,0,0,0,0,0,0,0,0,1,1,0
14237,23,102000,2.0,6000,7.51,0,0.06,2,1,0,0,0,0,0,0,0,1,0,1,0
14238,26,102000,3.0,20000,11.36,0,0.2,4,1,0,0,0,1,0,0,0,0,0,1,0
14239,23,60996,7.0,14400,12.84,0,0.24,3,0,0,0,1,0,0,0,0,1,0,1,0
14240,25,61000,1.0,14400,12.53,0,0.24,2,0,0,0,1,0,0,0,0,1,0,1,0
14241,24,102000,8.0,24250,11.83,0,0.24,3,0,0,1,0,0,0,0,1,0,0,1,0
14242,22,102000,1.0,7000,12.87,0,0.07,3,0,0,1,0,0,0,0,1,0,0,1,0
14243,25,62000,0.0,14400,13.47,0,0.23,3,0,0,0,1,1,0,0,0,0,0,0,1
14244,25,64000,9.0,14400,9.62,0,0.23,2,0,0,0,1,0,0,0,1,0,0,1,0
14245,21,102000,0.0,18000,14.96,0,0.18,3,1,0,0,0,0,1,0,0,0,0,1,0
14246,23,102000,7.0,15000,8.94,0,0.15,3,0,0,1,0,0,1,0,0,0,0,1,0
14247,24,70000,4.0,14400,12.68,0,0.21,4,0,0,0,1,0,1,0,0,0,0,0,1
14248,24,90000,5.0,19200,12.84,1,0.21,4,1,0,0,0,0,0,0,0,0,1,0,1
14249,24,70000,5.0,14400,12.23,0,0.21,4,0,0,0,1,0,0,1,0,0,0,1,0
14250,23,72000,3.0,14400,11.14,0,0.2,3,0,0,0,1,1,0,0,0,0,0,1,0
14251,25,102211,3.0,15000,11.58,0,0.15,2,1,0,0,0,1,0,0,0,0,0,1,0
14252,24,72000,6.0,14400,10.0,0,0.2,4,0,0,0,1,0,0,0,0,1,0,1,0
14253,23,68000,1.0,14400,17.99,1,0.21,3,0,0,0,1,0,0,0,0,1,0,0,1
14254,26,102456,10.0,25000,11.011647430239664,0,0.24,2,1,0,0,0,0,0,0,0,0,1,0,1
14255,26,102500,4.0,11800,6.03,0,0.12,2,1,0,0,0,0,1,0,0,0,0,1,0
14256,24,102960,2.0,16000,7.88,0,0.16,2,1,0,0,0,1,0,0,0,0,0,1,0
14257,24,102996,3.0,20000,6.91,0,0.19,4,1,0,0,0,0,0,0,0,0,1,1,0
14258,24,102996,1.0,5000,14.22,0,0.05,4,1,0,0,0,0,0,0,0,0,1,0,1
14259,22,102996,6.0,8000,7.74,0,0.08,3,1,0,0,0,0,0,0,1,0,0,1,0
14260,24,103000,8.0,21000,13.49,0,0.2,2,1,0,0,0,0,0,0,0,0,1,0,1
14261,24,103000,8.0,24000,16.77,0,0.23,3,0,0,1,0,0,1,0,0,0,0,1,0
14262,23,103000,6.0,4000,13.49,0,0.04,2,1,0,0,0,1,0,0,0,0,0,1,0
14263,22,103000,7.0,15000,15.99,0,0.15,2,1,0,0,0,0,0,0,0,0,1,0,1
14264,25,103000,4.0,29175,11.011647430239664,0,0.28,2,1,0,0,0,0,0,0,0,1,0,1,0
14265,22,103000,4.782271048394734,2500,11.011647430239664,0,0.02,3,1,0,0,0,0,0,0,1,0,0,1,0
14266,24,103000,8.0,8000,10.74,0,0.08,3,1,0,0,0,0,0,0,0,1,0,1,0
14267,23,103000,7.0,21850,10.0,0,0.21,3,1,0,0,0,1,0,0,0,0,0,1,0
14268,24,103000,8.0,6400,10.37,0,0.06,3,1,0,0,0,0,0,1,0,0,0,1,0
14269,23,103000,7.0,17000,14.35,0,0.17,4,1,0,0,0,0,1,0,0,0,0,1,0
14270,22,103000,2.0,6000,11.011647430239664,0,0.06,4,1,0,0,0,0,0,0,1,0,0,1,0
14271,22,76000,0.0,14400,14.35,0,0.19,2,0,0,0,1,0,1,0,0,0,0,1,0
14272,23,78000,6.0,14400,14.27,0,0.18,4,0,0,0,1,0,0,0,0,0,1,0,1
14273,22,80000,1.0,14400,11.71,0,0.18,2,0,0,0,1,0,0,0,0,1,0,1,0
14274,23,80000,1.0,14400,12.68,0,0.18,4,0,0,0,1,0,0,0,1,0,0,1,0
14275,26,91000,10.0,5000,14.96,1,0.05,2,1,0,0,0,1,0,0,0,0,0,1,0
14276,24,77350,2.0,25000,15.7,1,0.27,3,1,0,0,0,0,0,0,1,0,0,0,1
14277,21,80400,5.0,14400,11.011647430239664,0,0.18,4,0,0,0,1,0,0,0,0,0,1,1,0
14278,23,30000,1.0,4000,15.65,0,0.13,4,0,0,1,0,1,0,0,0,0,0,0,1
14279,26,81380,9.0,14400,10.37,0,0.18,4,0,0,0,1,0,0,0,1,0,0,1,0
14280,21,30000,6.0,4000,11.011647430239664,0,0.13,3,0,0,1,0,1,0,0,0,0,0,0,1
14281,23,103000,1.0,20000,17.04,0,0.19,2,1,0,0,0,0,0,0,0,1,0,1,0
14282,23,82000,3.0,14400,7.66,0,0.18,2,0,0,0,1,0,0,0,0,0,1,1,0
14283,26,103200,8.0,9000,6.76,0,0.09,2,1,0,0,0,0,0,0,0,1,0,1,0
14284,23,103240,0.0,4000,11.011647430239664,0,0.04,4,1,0,0,0,0,0,0,0,0,1,1,0
14285,25,103500,0.0,7500,6.54,0,0.07,3,1,0,0,0,0,0,0,0,1,0,1,0
14286,25,85000,5.0,14400,8.49,0,0.17,2,0,0,0,1,0,1,0,0,0,0,1,0
14287,26,88068,10.0,14400,11.011647430239664,0,0.16,2,0,0,0,1,1,0,0,0,0,0,1,0
14288,25,30000,0.0,3425,6.17,0,0.11,2,0,0,1,0,0,0,0,0,1,0,1,0
14289,26,94500,6.0,14400,10.37,0,0.15,3,0,0,0,1,0,0,1,0,0,0,1,0
14290,22,104000,6.0,13600,6.03,0,0.13,2,1,0,0,0,0,0,0,0,1,0,1,0
14291,23,104000,7.0,9000,10.65,0,0.09,2,1,0,0,0,0,0,0,0,1,0,1,0
14292,26,78200,3.0,15000,14.27,1,0.16,4,1,0,0,0,0,0,0,1,0,0,0,1
14293,25,104000,9.0,14000,10.99,0,0.13,3,1,0,0,0,0,0,1,0,0,0,1,0
14294,23,104000,7.0,5000,11.011647430239664,0,0.05,4,1,0,0,0,0,1,0,0,0,0,1,0
14295,25,104000,2.0,10000,6.92,0,0.1,2,0,0,1,0,0,0,1,0,0,0,1,0
14296,25,100000,1.0,14400,11.71,0,0.14,3,0,0,0,1,0,0,0,1,0,0,1,0
14297,25,30000,9.0,1200,16.69,1,0.04,3,0,0,1,0,1,0,0,0,0,0,0,1
14298,22,100000,2.0,14400,10.74,0,0.14,3,0,0,0,1,0,0,0,1,0,0,1,0
14299,22,30000,5.0,3000,10.36,0,0.1,2,0,0,1,0,0,0,0,0,1,0,1,0
14300,26,30000,3.0,7000,9.99,0,0.23,2,0,0,1,0,0,0,0,0,1,0,1,0
14301,24,104000,9.0,14000,9.99,0,0.13,3,1,0,0,0,0,0,0,0,1,0,1,0
14302,24,104000,2.0,19000,11.011647430239664,0,0.18,4,1,0,0,0,0,0,0,0,0,1,1,0
14303,25,113000,8.0,14400,11.71,1,0.13,4,0,0,0,1,1,0,0,0,0,0,1,0
14304,26,130000,3.0,14400,14.46,0,0.11,2,0,0,0,1,0,0,0,0,0,1,0,1
14305,25,104000,4.0,11000,13.11,0,0.11,3,1,0,0,0,0,0,0,0,0,1,1,0
14306,24,135000,6.0,14400,12.69,0,0.11,4,0,0,0,1,0,0,0,1,0,0,1,0
14307,26,28000,10.0,14500,12.53,1,0.52,3,0,0,0,1,0,0,0,0,1,0,1,0
14308,24,104000,8.0,25000,12.84,0,0.24,2,1,0,0,0,0,1,0,0,0,0,1,0
14309,21,104000,5.0,15000,9.63,0,0.14,4,1,0,0,0,0,1,0,0,0,0,1,0
14310,26,104004,10.0,15000,14.22,0,0.14,2,1,0,0,0,1,0,0,0,0,0,1,0
14311,25,92085,4.0,2500,15.27,1,0.03,3,1,0,0,0,0,0,1,0,0,0,0,1
14312,26,30000,4.782271048394734,14500,7.66,1,0.48,2,0,0,0,1,0,0,0,0,0,1,1,0
14313,24,104606,8.0,5000,15.28,0,0.05,2,1,0,0,0,0,0,0,0,0,1,1,0
14314,26,104676,4.782271048394734,16000,5.99,0,0.15,4,1,0,0,0,0,0,0,1,0,0,1,0
14315,21,104740,5.0,19200,11.99,0,0.18,3,1,0,0,0,0,0,0,1,0,0,1,0
14316,25,105000,9.0,12000,11.011647430239664,0,0.11,2,1,0,0,0,1,0,0,0,0,0,1,0
14317,25,30000,0.0,14500,14.42,1,0.48,4,0,0,0,1,0,0,0,0,0,1,1,0
14318,25,105000,2.0,9600,11.71,0,0.09,3,1,0,0,0,1,0,0,0,0,0,1,0
14319,24,105000,8.0,13000,9.91,0,0.12,3,1,0,0,0,0,1,0,0,0,0,1,0
14320,25,30600,0.0,14500,17.04,1,0.47,3,0,0,0,1,0,0,0,1,0,0,1,0
14321,24,105000,5.0,12000,16.29,0,0.11,2,1,0,0,0,0,0,0,0,1,0,1,0
14322,22,105000,6.0,12000,6.62,0,0.11,4,1,0,0,0,0,0,0,1,0,0,1,0
14323,26,105000,10.0,4800,11.71,0,0.05,4,0,0,1,0,0,0,1,0,0,0,1,0
14324,26,105000,2.0,7200,10.65,0,0.07,4,1,0,0,0,0,0,1,0,0,0,1,0
14325,24,105000,8.0,3000,11.011647430239664,0,0.03,3,1,0,0,0,0,1,0,0,0,0,0,1
14326,23,105000,4.0,7200,7.51,0,0.07,3,1,0,0,0,0,0,0,0,0,1,1,0
14327,26,35000,4.782271048394734,14500,11.49,1,0.41,3,0,0,0,1,0,0,0,1,0,0,1,0
14328,26,105000,0.0,5300,12.69,0,0.05,4,1,0,0,0,0,0,0,0,1,0,1,0
14329,21,30000,1.0,14500,14.59,1,0.48,2,0,0,0,1,0,0,0,0,0,1,0,1
14330,24,105000,8.0,11000,5.42,0,0.1,3,1,0,0,0,0,0,0,0,1,0,1,0
14331,26,36000,2.0,14500,9.88,1,0.4,3,0,0,0,1,1,0,0,0,0,0,1,0
14332,26,105000,6.0,12000,11.99,0,0.11,2,1,0,0,0,1,0,0,0,0,0,1,0
14333,26,37000,5.0,14500,15.33,1,0.39,4,0,0,0,1,0,0,0,0,0,1,1,0
14334,26,105000,9.0,12000,10.99,0,0.11,2,1,0,0,0,0,0,0,0,0,1,1,0
14335,23,105000,5.0,20000,11.49,0,0.19,4,1,0,0,0,0,1,0,0,0,0,1,0
14336,25,105000,3.0,16000,8.49,0,0.15,4,1,0,0,0,0,0,0,0,0,1,1,0
14337,26,105000,0.0,10000,7.49,0,0.1,2,0,0,1,0,0,1,0,0,0,0,1,0
14338,22,105000,6.0,3650,11.99,0,0.03,3,1,0,0,0,1,0,0,0,0,0,1,0
14339,26,105000,2.0,6000,10.99,0,0.06,4,1,0,0,0,1,0,0,0,0,0,1,0
14340,23,105000,0.0,5000,11.011647430239664,0,0.05,3,0,0,1,0,0,0,0,0,0,1,0,1
14341,24,105000,8.0,5600,15.23,0,0.05,4,1,0,0,0,0,0,1,0,0,0,1,0
14342,23,105000,4.0,19000,11.99,0,0.18,3,1,0,0,0,0,0,0,0,0,1,1,0
14343,22,31000,5.0,14500,11.58,1,0.47,3,0,0,0,1,0,0,0,0,1,0,1,0
14344,24,105000,8.0,6000,9.99,0,0.06,2,1,0,0,0,0,0,0,1,0,0,1,0
14345,25,36000,0.0,14500,14.54,1,0.4,2,0,0,0,1,0,0,0,0,0,1,0,1
14346,25,105000,9.0,4800,15.23,0,0.05,2,1,0,0,0,0,0,0,0,0,1,0,1
14347,24,43000,3.0,14500,10.75,1,0.34,2,0,0,0,1,0,0,0,0,1,0,1,0
14348,25,37200,3.0,14500,13.85,1,0.39,3,0,0,0,1,0,1,0,0,0,0,0,1
14349,26,105000,11.0,5000,8.49,0,0.05,3,1,0,0,0,0,0,0,0,1,0,1,0
14350,26,105000,10.0,10000,15.65,0,0.1,4,0,0,1,0,0,0,0,0,0,1,0,1
14351,23,45000,2.0,14500,10.36,1,0.32,4,0,0,0,1,0,0,0,0,1,0,1,0
14352,24,105000,2.0,9850,9.63,0,0.09,2,1,0,0,0,0,0,0,1,0,0,1,0
14353,24,105000,6.0,25000,10.74,0,0.24,3,1,0,0,0,0,1,0,0,0,0,1,0
14354,25,45000,0.0,14500,13.16,1,0.32,2,0,0,0,1,0,0,0,0,1,0,1,0
14355,23,45504,2.0,14500,11.011647430239664,1,0.32,3,0,0,0,1,0,0,0,0,1,0,1,0
14356,22,105000,2.0,15000,15.95,0,0.14,3,1,0,0,0,0,0,0,0,0,1,1,0
14357,24,45600,0.0,14500,11.011647430239664,1,0.32,3,0,0,0,1,0,0,0,0,0,1,1,0
14358,24,55000,3.0,14500,6.62,0,0.26,2,0,0,0,1,0,1,0,0,0,0,1,0
14359,24,49500,3.0,14500,11.49,1,0.29,3,0,0,0,1,0,1,0,0,0,0,1,0
14360,23,105000,5.0,15000,16.82,0,0.14,4,1,0,0,0,0,1,0,0,0,0,0,1
14361,22,51996,3.0,14500,13.16,1,0.28,2,0,0,0,1,0,0,1,0,0,0,0,1
14362,23,105000,8.0,10000,11.011647430239664,0,0.1,3,1,0,0,0,0,0,0,0,0,1,1,0
14363,26,59000,3.0,14500,11.97,1,0.25,2,0,0,0,1,0,0,0,0,0,1,1,0
14364,22,105000,6.0,6000,14.22,0,0.06,3,1,0,0,0,0,0,0,0,1,0,0,1
14365,23,105000,7.0,12000,11.36,0,0.11,2,1,0,0,0,0,0,0,0,0,1,1,0
14366,24,105000,8.0,10000,7.51,0,0.1,3,1,0,0,0,0,0,1,0,0,0,1,0
14367,22,105000,3.0,16000,12.73,0,0.15,4,1,0,0,0,0,0,0,0,1,0,0,1
14368,23,105000,7.0,12000,10.25,0,0.11,3,1,0,0,0,1,0,0,0,0,0,1,0
14369,25,105000,9.0,12000,13.48,0,0.11,3,1,0,0,0,1,0,0,0,0,0,1,0
14370,24,105000,0.0,18000,8.94,0,0.17,3,1,0,0,0,0,0,0,0,0,1,1,0
14371,23,105000,3.0,20000,11.48,0,0.19,2,1,0,0,0,0,0,0,1,0,0,1,0
